molecule_name,score
rxn:2:126818:90126,0.12956737995147705
rxn:2:126818:142192,0.12948318004608153
rxn:2:131373:159258,0.12946070730686188
rxn:2:117098:109025,0.12945393721262613
rxn:2:126818:118411,0.1293409596318784
rxn:2:131373:68807,0.12928297689982823
rxn:2:89710:94543,0.12914307832717895
rxn:2:131373:156520,0.12911489009857177
rxn:2:126818:114921,0.12911347720933997
rxn:2:131373:118774,0.12909867465496064
rxn:2:148561:119826,0.12908408164978027
rxn:2:73830:113626,0.12904723312543787
rxn:2:80594:85400,0.1290418803691864
rxn:2:122689:118774,0.12898394854172415
rxn:2:169659:66791,0.1289483952522278
rxn:2:135979:94543,0.128914512693882
rxn:2:125845:169604,0.12889547109603883
rxn:2:169659:157648,0.12887059759210656
rxn:2:99046:109025,0.12881540755430856
rxn:2:66651:165969,0.12881265837570716
rxn:2:143189:66791,0.1288055915098924
rxn:2:135979:159258,0.12880247169070774
rxn:2:148561:165969,0.1287181814511617
rxn:2:127547:140099,0.12866300344467163
rxn:2:66651:113963,0.12862472236156464
rxn:2:143189:128413,0.12858572006225585
rxn:2:88449:122855,0.12850280689156574
rxn:2:131373:118411,0.1283894243993257
rxn:2:143189:81125,0.12838727235794067
rxn:2:80594:141213,0.1283334121108055
rxn:2:120516:170892,0.1281837710627803
rxn:2:126818:85400,0.12816715240478516
rxn:2:73830:141213,0.12815779944260916
rxn:2:119048:122855,0.1281517202203924
rxn:2:122689:133432,0.12808005332946779
rxn:2:83428:109025,0.12807693806561557
rxn:2:73830:89838,0.1280735782955004
rxn:2:112914:113963,0.12802453474564987
rxn:2:73830:133432,0.1280054521560669
rxn:2:148561:144543,0.12798889194216048
rxn:2:73830:68807,0.1279866894086202
rxn:2:122689:169340,0.12798454584898772
rxn:2:169659:172618,0.12794401910569933
rxn:2:130370:155326,0.12792773379219902
rxn:2:131373:123403,0.12790730595588684
rxn:2:73830:82325,0.12789651621942935
rxn:2:110995:165319,0.12781256437301636
rxn:2:66651:135906,0.12772932052612304
rxn:2:73830:123403,0.12766528647878897
rxn:2:145788:142664,0.12748931561197555
rxn:2:95640:68807,0.12747640521438033
rxn:2:169659:169604,0.1273858334336962
rxn:2:138608:169604,0.12736250736095286
