name,score
rxn:2:141397:169394,0.13126663934616817
rxn:2:110352:173016,0.13753320773442587
rxn:2:73951:171246,0.14869935171944754
rxn:2:160401:170060,0.1425602666793331
rxn:2:67140:169412,0.1498146940921915
rxn:2:141397:70866,0.1260130057732264
rxn:2:106940:169412,0.13595284273227057
rxn:2:76044:81963,0.11917196349664168
rxn:2:76939:169305,0.13965213298797607
rxn:2:67380:108959,0.150519263285857
rxn:1:45229:23328,0.13242549896240235
rxn:2:141397:169197,0.13621975978215536
rxn:2:141397:151136,0.13098785943455166
rxn:2:83604:170026,0.13295846462249755
rxn:1:45225:661,0.13189017145257248
rxn:2:73951:172751,0.1389773510120533
rxn:2:141397:170813,0.1428627155043862
rxn:2:141397:171368,0.10389396122523717
rxn:2:83476:166934,0.12770333198400644
rxn:2:142033:169295,0.13287270069122314
rxn:2:116427:70192,0.10423061522570523
rxn:2:71006:172751,0.13206889079167292
rxn:2:126873:85300,0.07443631357616848
rxn:2:110352:173079,0.12304921865463257
rxn:2:112058:142183,0.13174244165420532
rxn:1:45229:31214,0.14304276516563014
rxn:2:97024:72767,0.11502075692017873
rxn:2:78535:141988,0.14399842344797575
rxn:2:88212:142183,0.12417111396789551
rxn:2:97024:67213,0.14583527499979193
rxn:2:77560:169305,0.12552298108736673
rxn:2:110352:170482,0.14399337470531465
rxn:2:128114:170060,0.144297684941973
rxn:2:135811:70192,0.13259098746559836
rxn:2:132868:152446,0.11307794084915748
rxn:2:77560:169366,0.13281614505327666
rxn:2:141397:155734,0.15129014518525866
rxn:2:141397:134317,0.14887187257409096
rxn:2:110352:172778,0.13576117753982545
rxn:2:146036:169412,0.14996825879619968
rxn:2:67562:169412,0.14362514841145482
rxn:1:65513:39124,0.11005852222442628
rxn:2:92382:169414,0.13609953030295993
rxn:2:136620:170060,0.1416393177849906
rxn:2:88299:91582,0.13764217766848477
rxn:2:90290:142183,0.12378355434962682
rxn:2:108432:170060,0.14557843208312987
rxn:2:87971:123403,0.14656419306993484
rxn:2:136729:142183,0.1367318489972283
rxn:2:143779:142183,0.13558312023387237
rxn:2:94948:142183,0.14308918777265048
rxn:2:139105:172751,0.14835639657645389
rxn:2:72708:94314,0.12963313322800857
rxn:2:128825:81963,0.15141491456465286
rxn:2:101097:142183,0.15885593635695322
rxn:2:131223:147330,0.12951624172705192
rxn:2:127751:169305,0.12107388973236084
rxn:2:78571:147222,0.14961983919143676
rxn:2:104688:169851,0.14732971456315783
rxn:2:72890:102419,0.1329604172706604
rxn:2:81673:169305,0.11648660627278415
rxn:2:112846:142183,0.14051120621817453
rxn:2:140876:170060,0.14511947333812714
rxn:1:60111:31609,0.13051861875197468
rxn:2:77560:171426,0.13132583101590475
rxn:2:86811:123403,0.14630756240624648
rxn:2:141397:172697,0.1596180929077996
rxn:2:96304:170060,0.14897765989961295
rxn:2:84123:170668,0.10800205336676703
rxn:2:131974:173089,0.15847530629899767
rxn:2:92382:147222,0.15156805515289307
rxn:2:91779:169412,0.1510551691055298
